time,lat,long,NO2,name,wind_speed,road_dens,pp_dens,earth_no2
2019-11-10,16.074,108.217,32.57918182,DaNang,9.972108840942385,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-11,16.074,108.217,26.39695833,DaNang,8.967205238342284,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-12,16.074,108.217,25.0222,DaNang,6.285579967498779,3374.7113525390623,191.3881225585937,1.97532352703313e-05
2019-11-13,16.074,108.217,34.830625,DaNang,4.893133687973022,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-14,16.074,108.217,34.89153333,DaNang,5.339488983154297,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-15,16.074,108.217,29.39436667,DaNang,4.352979612350464,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-16,16.074,108.217,40.126475,DaNang,2.8331589698791504,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-17,16.074,108.217,31.482175,DaNang,3.349169921875,3374.7113525390623,191.3881225585937,3.17142601917489e-05
2019-11-18,16.074,108.217,30.81609333,DaNang,3.4895185470581054,3374.7113525390623,191.3881225585937,2.002751724264899e-05
2019-11-23,16.074,108.217,35.93527692,DaNang,2.550790023803711,3374.7113525390623,191.3881225585937,2.2430605001419463e-05
2019-11-24,16.074,108.217,35.36754583,DaNang,3.141688632965088,3374.7113525390623,191.3881225585937,1.1912793524970766e-05
2019-11-25,16.074,108.217,30.53376667,DaNang,5.220254230499267,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-26,16.074,108.217,19.55625417,DaNang,7.043020534515381,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-27,16.074,108.217,16.45332917,DaNang,6.914551639556885,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-28,16.074,108.217,13.2531,DaNang,9.294331169128418,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-29,16.074,108.217,17.30931667,DaNang,5.834056568145752,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-11-30,16.074,108.217,20.53037083,DaNang,5.034841680526734,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-01,16.074,108.217,28.67010833,DaNang,5.049109268188476,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-02,16.074,108.217,16.63092917,DaNang,6.849524021148682,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-03,16.074,108.217,25.6839125,DaNang,6.883004665374756,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-04,16.074,108.217,34.75079167,DaNang,7.603269577026367,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-05,16.074,108.217,39.7942,DaNang,8.750113582611084,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-06,16.074,108.217,13.82355833,DaNang,8.328100872039794,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-07,16.074,108.217,19.47149167,DaNang,7.16035213470459,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-08,16.074,108.217,23.72415833,DaNang,5.075361442565918,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-09,16.074,108.217,23.79642083,DaNang,4.225517606735229,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-10,16.074,108.217,24.23034583,DaNang,3.718575811386109,3374.7113525390623,191.3881225585937,1.992502794848244e-05
2019-12-11,16.074,108.217,22.12580417,DaNang,3.079028606414795,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-12,16.074,108.217,17.87370909,DaNang,2.243427848815918,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-13,16.074,108.217,28.14020714,DaNang,2.9826605796813963,3374.7113525390623,191.3881225585937,2.8950425743621763e-05
2019-12-14,16.074,108.217,39.2141875,DaNang,4.285146999359131,3374.7113525390623,191.3881225585937,1.6096668332465924e-05
2019-12-15,16.074,108.217,43.56986667,DaNang,2.8649408340454103,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-16,16.074,108.217,46.52573333,DaNang,3.181031608581543,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-17,16.074,108.217,30.91539583,DaNang,3.167507123947144,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-18,16.074,108.217,33.35905,DaNang,3.4333203792572022,3374.7113525390623,191.3881225585937,1.8161765850033623e-05
2019-12-19,16.074,108.217,651519.076,DaNang,2.079473924636841,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-20,16.074,108.217,33.532275,DaNang,2.04947316646576,3374.7113525390623,191.3881225585937,2.345172237321338e-05
2019-12-21,16.074,108.217,40.92035,DaNang,3.0108120441436768,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-22,16.074,108.217,41.25560417,DaNang,2.8121387004852294,3374.7113525390623,191.3881225585937,1.9522046509538056e-05
2019-12-23,16.074,108.217,37.04147917,DaNang,3.85754714012146,3374.7113525390623,191.3881225585937,2.3463070730542228e-05
2019-12-24,16.074,108.217,33.11113333,DaNang,4.477168560028076,3374.7113525390623,191.3881225585937,2.321419755503324e-05
2019-12-25,16.074,108.217,38.59080833,DaNang,3.53371262550354,3374.7113525390623,191.3881225585937,2.673413494919456e-05
2019-12-26,16.074,108.217,46.02084167,DaNang,2.3271968841552733,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-27,16.074,108.217,42.1915875,DaNang,5.537489509582519,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-28,16.074,108.217,36.08527083,DaNang,3.846619176864624,3374.7113525390623,191.3881225585937,1.2520665222837124e-05
2019-12-29,16.074,108.217,20.41380417,DaNang,5.294929790496826,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-30,16.074,108.217,31.66697917,DaNang,5.733738803863526,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-12-31,16.074,108.217,30.401025,DaNang,4.694561052322388,3374.7113525390623,191.3881225585937,5.945558047130367e-05
2019-05-04,20.9416667,107.1158333,34.10507273,HaLong-QuangNinh,3.112018871307373,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-05,20.9416667,107.1158333,19.674775,HaLong-QuangNinh,2.9152504920959474,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-06,20.9416667,107.1158333,30.853125,HaLong-QuangNinh,5.028513336181641,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-07,20.9416667,107.1158333,33.04716667,HaLong-QuangNinh,7.412316703796387,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-08,20.9416667,107.1158333,29.84464583,HaLong-QuangNinh,5.582165622711182,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-09,20.9416667,107.1158333,29.66753333,HaLong-QuangNinh,3.021283483505249,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-10,20.9416667,107.1158333,38.43802083,HaLong-QuangNinh,3.615976667404175,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-11,20.9416667,107.1158333,40.67205833,HaLong-QuangNinh,3.39693169593811,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-12,20.9416667,107.1158333,27.36882083,HaLong-QuangNinh,1.7712483406066897,982.5830574035645,8.13114333152771,1.4481045582215302e-05
2019-05-13,20.9416667,107.1158333,24.3785625,HaLong-QuangNinh,1.2455505847930908,982.5830574035645,8.13114333152771,2.993355540764056e-05
2019-05-14,20.9416667,107.1158333,23.88039167,HaLong-QuangNinh,2.5550005435943604,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-15,20.9416667,107.1158333,19.28345,HaLong-QuangNinh,2.4630618572235106,982.5830574035645,8.13114333152771,3.232001238368386e-05
2019-05-16,20.9416667,107.1158333,16.25875833,HaLong-QuangNinh,1.735935592651367,982.5830574035645,8.13114333152771,3.0034117817168155e-05
2019-05-17,20.9416667,107.1158333,19.34177083,HaLong-QuangNinh,2.287006902694702,982.5830574035645,8.13114333152771,5.293256399454549e-05
2019-05-18,20.9416667,107.1158333,18.98882917,HaLong-QuangNinh,2.2899906158447267,982.5830574035645,8.13114333152771,4.685721063614717e-05
2019-05-19,20.9416667,107.1158333,19.99099167,HaLong-QuangNinh,2.483279609680176,982.5830574035645,8.13114333152771,5.501818824531813e-05
2019-05-20,20.9416667,107.1158333,23.98522083,HaLong-QuangNinh,4.990748691558838,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-21,20.9416667,107.1158333,34.64885,HaLong-QuangNinh,3.539924144744873,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-22,20.9416667,107.1158333,34.65310833,HaLong-QuangNinh,2.724127006530762,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-23,20.9416667,107.1158333,25.52513333,HaLong-QuangNinh,2.974164295196533,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-24,20.9416667,107.1158333,29.03747917,HaLong-QuangNinh,3.674707317352295,982.5830574035645,8.13114333152771,5.773686523398761e-05
2019-05-25,20.9416667,107.1158333,14.83860417,HaLong-QuangNinh,2.595557689666748,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-26,20.9416667,107.1158333,14.1473625,HaLong-QuangNinh,3.3774232387542726,982.5830574035645,8.13114333152771,5.014566909983501e-05
2019-05-27,20.9416667,107.1158333,18.67185,HaLong-QuangNinh,4.698954486846924,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-28,20.9416667,107.1158333,44.72086667,HaLong-QuangNinh,6.81081190109253,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-29,20.9416667,107.1158333,42.3504,HaLong-QuangNinh,3.0802728176116942,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-30,20.9416667,107.1158333,20.54460417,HaLong-QuangNinh,2.6856270313262938,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-05-31,20.9416667,107.1158333,5.468029167,HaLong-QuangNinh,3.711177253723144,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-01,20.9416667,107.1158333,4.409033333,HaLong-QuangNinh,4.298004198074341,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-02,20.9416667,107.1158333,5.06555,HaLong-QuangNinh,4.161763334274292,982.5830574035645,8.13114333152771,0.0001017102302284
2019-06-03,20.9416667,107.1158333,6.073195833,HaLong-QuangNinh,2.647821283340454,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-04,20.9416667,107.1158333,7.634570833,HaLong-QuangNinh,4.026582717895508,982.5830574035645,8.13114333152771,2.65243196954758e-05
2019-06-05,20.9416667,107.1158333,4.919233333,HaLong-QuangNinh,8.362297439575196,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-06,20.9416667,107.1158333,4.603883333,HaLong-QuangNinh,8.182706546783447,982.5830574035645,8.13114333152771,3.4990295884282355e-05
2019-06-07,20.9416667,107.1158333,6.139204167,HaLong-QuangNinh,8.538948249816894,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-08,20.9416667,107.1158333,5.177970833,HaLong-QuangNinh,8.058354377746582,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-09,20.9416667,107.1158333,6.207520833,HaLong-QuangNinh,6.390159320831299,982.5830574035645,8.13114333152771,3.832744819553682e-05
2019-06-10,20.9416667,107.1158333,9.207925,HaLong-QuangNinh,3.9480088710784913,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-11,20.9416667,107.1158333,9.074070833,HaLong-QuangNinh,4.734840536117554,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-12,20.9416667,107.1158333,9.727895833,HaLong-QuangNinh,2.304418849945068,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-13,20.9416667,107.1158333,10.4835625,HaLong-QuangNinh,3.619644451141357,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-14,20.9416667,107.1158333,21.67355833,HaLong-QuangNinh,2.889326477050781,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-15,20.9416667,107.1158333,33.7457625,HaLong-QuangNinh,2.7607701778411866,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-16,20.9416667,107.1158333,35.47555417,HaLong-QuangNinh,5.167883586883545,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-17,20.9416667,107.1158333,21.42312083,HaLong-QuangNinh,8.142045307159425,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-18,20.9416667,107.1158333,24.66695417,HaLong-QuangNinh,6.653912162780761,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-19,20.9416667,107.1158333,20.71232083,HaLong-QuangNinh,5.00609941482544,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-20,20.9416667,107.1158333,18.45319167,HaLong-QuangNinh,5.284587860107422,982.5830574035645,8.13114333152771,2.6049360030358104e-05
2019-06-21,20.9416667,107.1158333,12.74177917,HaLong-QuangNinh,5.5216264724731445,982.5830574035645,8.13114333152771,2.2616342730734504e-05
2019-06-22,20.9416667,107.1158333,10.33720417,HaLong-QuangNinh,5.381759929656982,982.5830574035645,8.13114333152771,1.6889528675771242e-05
2019-06-23,20.9416667,107.1158333,11.97305417,HaLong-QuangNinh,3.205272674560547,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-24,20.9416667,107.1158333,26.624625,HaLong-QuangNinh,6.8112664222717285,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-25,20.9416667,107.1158333,28.62315,HaLong-QuangNinh,9.623042869567872,982.5830574035645,8.13114333152771,3.173736674112579e-05
2019-06-26,20.9416667,107.1158333,20.44704167,HaLong-QuangNinh,10.349645233154297,982.5830574035645,8.13114333152771,4.76642948033086e-05
2019-06-27,20.9416667,107.1158333,21.75520833,HaLong-QuangNinh,9.308844566345217,982.5830574035645,8.13114333152771,6.54108850354375e-05
2019-06-28,20.9416667,107.1158333,16.08961667,HaLong-QuangNinh,9.580109786987304,982.5830574035645,8.13114333152771,4.466756072361022e-05
2019-06-29,20.9416667,107.1158333,21.03092917,HaLong-QuangNinh,6.990198230743408,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-06-30,20.9416667,107.1158333,28.72072917,HaLong-QuangNinh,5.08666467666626,982.5830574035645,8.13114333152771,0.0001636721099238
2019-07-01,20.9416667,107.1158333,21.71072083,HaLong-QuangNinh,7.3181253433227536,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-02,20.9416667,107.1158333,26.63734167,HaLong-QuangNinh,6.028678894042969,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-03,20.9416667,107.1158333,22.30010417,HaLong-QuangNinh,10.1922269821167,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-04,20.9416667,107.1158333,9.051433333,HaLong-QuangNinh,11.788604354858398,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-05,20.9416667,107.1158333,14.77204583,HaLong-QuangNinh,8.825058650970458,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-06,20.9416667,107.1158333,16.08512917,HaLong-QuangNinh,10.16183032989502,982.5830574035645,8.13114333152771,5.996062539802946e-05
2019-07-07,20.9416667,107.1158333,18.47553333,HaLong-QuangNinh,8.861990928649902,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-08,20.9416667,107.1158333,16.0945375,HaLong-QuangNinh,7.635532760620117,982.5830574035645,8.13114333152771,4.1493771730140245e-05
2019-07-09,20.9416667,107.1158333,20.95202917,HaLong-QuangNinh,5.682066154479981,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-10,20.9416667,107.1158333,30.02589583,HaLong-QuangNinh,4.17788200378418,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-11,20.9416667,107.1158333,27.7936,HaLong-QuangNinh,7.599229907989502,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-12,20.9416667,107.1158333,21.62324167,HaLong-QuangNinh,8.063028907775879,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-13,20.9416667,107.1158333,21.35669167,HaLong-QuangNinh,7.398229122161865,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-14,20.9416667,107.1158333,29.29883333,HaLong-QuangNinh,6.41527681350708,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-15,20.9416667,107.1158333,24.62991667,HaLong-QuangNinh,6.951622295379639,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-16,20.9416667,107.1158333,17.82692083,HaLong-QuangNinh,8.030902481079101,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-17,20.9416667,107.1158333,15.82597083,HaLong-QuangNinh,5.976648235321045,982.5830574035645,8.13114333152771,3.293317058705725e-05
2019-07-18,20.9416667,107.1158333,10.86638333,HaLong-QuangNinh,4.187333488464356,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-19,20.9416667,107.1158333,11.05755,HaLong-QuangNinh,4.825340843200683,982.5830574035645,8.13114333152771,4.4939765468966775e-05
2019-07-20,20.9416667,107.1158333,12.25042917,HaLong-QuangNinh,4.891198253631591,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-21,20.9416667,107.1158333,9.3197125,HaLong-QuangNinh,7.831757736206055,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-22,20.9416667,107.1158333,6.9113,HaLong-QuangNinh,5.497693634033203,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-23,20.9416667,107.1158333,6.601641667,HaLong-QuangNinh,10.022206878662107,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-24,20.9416667,107.1158333,4.9630625,HaLong-QuangNinh,9.615224075317382,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-25,20.9416667,107.1158333,5.867884211,HaLong-QuangNinh,8.504092979431153,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-26,20.9416667,107.1158333,7.27395,HaLong-QuangNinh,5.287362957000733,982.5830574035645,8.13114333152771,1.6083026821434032e-05
2019-07-27,20.9416667,107.1158333,6.426283333,HaLong-QuangNinh,3.970582866668701,982.5830574035645,8.13114333152771,3.838076619491736e-05
2019-07-28,20.9416667,107.1158333,7.026679167,HaLong-QuangNinh,5.004050445556641,982.5830574035645,8.13114333152771,4.5129376304090415e-05
2019-07-29,20.9416667,107.1158333,8.375475,HaLong-QuangNinh,4.922499275207519,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-30,20.9416667,107.1158333,6.906804167,HaLong-QuangNinh,5.148859691619873,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-07-31,20.9416667,107.1158333,6.4783375,HaLong-QuangNinh,6.02719030380249,982.5830574035645,8.13114333152771,4.128924072923994e-05
2019-08-01,20.9416667,107.1158333,11.8826875,HaLong-QuangNinh,7.833067798614502,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-02,20.9416667,107.1158333,14.9943125,HaLong-QuangNinh,12.60756950378418,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-03,20.9416667,107.1158333,19.341125,HaLong-QuangNinh,14.5125301361084,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-04,20.9416667,107.1158333,26.92164167,HaLong-QuangNinh,9.640956687927249,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-05,20.9416667,107.1158333,30.52209583,HaLong-QuangNinh,7.9352775573730465,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-06,20.9416667,107.1158333,23.23694167,HaLong-QuangNinh,5.737292766571045,982.5830574035645,8.13114333152771,8.396116733563668e-05
2019-08-07,20.9416667,107.1158333,22.7913625,HaLong-QuangNinh,3.7914552688598633,982.5830574035645,8.13114333152771,0.0001698440744781
2019-08-08,20.9416667,107.1158333,53.28577083,HaLong-QuangNinh,3.0579042434692383,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-09,20.9416667,107.1158333,58.54747917,HaLong-QuangNinh,3.2209431171417235,982.5830574035645,8.13114333152771,0.0002045229775831
2019-08-10,20.9416667,107.1158333,56.21282083,HaLong-QuangNinh,3.5432425498962403,982.5830574035645,8.13114333152771,0.0001323192834914
2019-08-11,20.9416667,107.1158333,43.24352917,HaLong-QuangNinh,5.893588447570801,982.5830574035645,8.13114333152771,3.677481499981033e-05
2019-08-12,20.9416667,107.1158333,50.61735833,HaLong-QuangNinh,5.351794338226318,982.5830574035645,8.13114333152771,6.511481553725024e-05
2019-08-13,20.9416667,107.1158333,53.05047083,HaLong-QuangNinh,4.16334171295166,982.5830574035645,8.13114333152771,0.000105808464435
2019-08-14,20.9416667,107.1158333,64.6508,HaLong-QuangNinh,3.569771146774292,982.5830574035645,8.13114333152771,0.0002254005053666
2019-08-15,20.9416667,107.1158333,73.37240833,HaLong-QuangNinh,4.009134340286255,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-16,20.9416667,107.1158333,65.47787917,HaLong-QuangNinh,4.535517787933349,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-17,20.9416667,107.1158333,52.37422083,HaLong-QuangNinh,5.542036819458008,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-18,20.9416667,107.1158333,60.61084583,HaLong-QuangNinh,9.865746307373048,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-19,20.9416667,107.1158333,73.1932875,HaLong-QuangNinh,11.870388221740722,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-20,20.9416667,107.1158333,58.66708333,HaLong-QuangNinh,8.448572158813477,982.5830574035645,8.13114333152771,6.91294189891778e-05
2019-08-21,20.9416667,107.1158333,58.36495417,HaLong-QuangNinh,5.409418296813965,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-22,20.9416667,107.1158333,60.75586667,HaLong-QuangNinh,3.2929027557373045,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-23,20.9416667,107.1158333,47.70069167,HaLong-QuangNinh,6.118230628967285,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-24,20.9416667,107.1158333,36.79517917,HaLong-QuangNinh,5.401404571533203,982.5830574035645,8.13114333152771,0.0001722198529673
2019-08-25,20.9416667,107.1158333,36.82095833,HaLong-QuangNinh,3.2817158699035645,982.5830574035645,8.13114333152771,0.0001967666999956
2019-08-26,20.9416667,107.1158333,37.30584167,HaLong-QuangNinh,4.548588228225708,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-27,20.9416667,107.1158333,39.050075,HaLong-QuangNinh,6.1590550422668455,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-28,20.9416667,107.1158333,39.60705833,HaLong-QuangNinh,4.695608234405517,982.5830574035645,8.13114333152771,9.56232592201295e-05
2019-08-29,20.9416667,107.1158333,38.06617917,HaLong-QuangNinh,9.20787353515625,982.5830574035645,8.13114333152771,4.5891567424405366e-05
2019-08-30,20.9416667,107.1158333,34.6157875,HaLong-QuangNinh,13.477199363708497,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-08-31,20.9416667,107.1158333,34.1698875,HaLong-QuangNinh,8.85455150604248,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-01,20.9416667,107.1158333,32.01945,HaLong-QuangNinh,5.562251949310303,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-03,20.9416667,107.1158333,37.86620625,HaLong-QuangNinh,9.192486000061034,982.5830574035645,8.13114333152771,3.6259680200601e-05
2019-09-04,20.9416667,107.1158333,36.05246667,HaLong-QuangNinh,7.880838394165039,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-05,20.9416667,107.1158333,36.46118333,HaLong-QuangNinh,5.995194721221924,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-06,20.9416667,107.1158333,36.84818333,HaLong-QuangNinh,6.596177673339843,982.5830574035645,8.13114333152771,0.0001262474700376
2019-09-07,20.9416667,107.1158333,35.4365625,HaLong-QuangNinh,7.689123725891113,982.5830574035645,8.13114333152771,4.252705071855487e-05
2019-09-08,20.9416667,107.1158333,37.7694,HaLong-QuangNinh,6.667693996429444,982.5830574035645,8.13114333152771,2.4404062613350183e-05
2019-09-09,20.9416667,107.1158333,37.80269167,HaLong-QuangNinh,8.91678581237793,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-10,20.9416667,107.1158333,35.96100833,HaLong-QuangNinh,12.49075870513916,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-11,20.9416667,107.1158333,38.43944583,HaLong-QuangNinh,6.206213092803955,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-12,20.9416667,107.1158333,38.05344167,HaLong-QuangNinh,2.8871694564819337,982.5830574035645,8.13114333152771,9.374515974910915e-05
2019-09-13,20.9416667,107.1158333,38.13418333,HaLong-QuangNinh,3.1886865139007567,982.5830574035645,8.13114333152771,7.750255372140361e-05
2019-09-14,20.9416667,107.1158333,38.18004167,HaLong-QuangNinh,2.4343581199646,982.5830574035645,8.13114333152771,0.000218552325476
2019-09-15,20.9416667,107.1158333,37.99031667,HaLong-QuangNinh,2.5363609790802,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-09-16,20.9416667,107.1158333,37.56941667,HaLong-QuangNinh,3.639100122451782,982.5830574035645,8.13114333152771,0.0001801322650862
2019-09-24,20.9416667,107.1158333,47.8959875,HaLong-QuangNinh,5.8714906692504885,982.5830574035645,8.13114333152771,0.0001467538528919
2019-09-25,20.9416667,107.1158333,41.50710417,HaLong-QuangNinh,4.82596263885498,982.5830574035645,8.13114333152771,0.0001285730432807
2019-09-26,20.9416667,107.1158333,41.14662083,HaLong-QuangNinh,4.80537223815918,982.5830574035645,8.13114333152771,0.0002231798750755
2019-09-27,20.9416667,107.1158333,44.64003333,HaLong-QuangNinh,4.852064704895019,982.5830574035645,8.13114333152771,0.0001810039657062
2019-09-28,20.9416667,107.1158333,41.36059583,HaLong-QuangNinh,3.446708393096924,982.5830574035645,8.13114333152771,0.0002831261801061
2019-09-29,20.9416667,107.1158333,39.06024167,HaLong-QuangNinh,3.063645458221436,982.5830574035645,8.13114333152771,0.0002209627752891
2019-09-30,20.9416667,107.1158333,39.7055375,HaLong-QuangNinh,3.101639461517334,982.5830574035645,8.13114333152771,0.0006183346854837
2019-10-01,20.9416667,107.1158333,39.31601667,HaLong-QuangNinh,3.325695753097534,982.5830574035645,8.13114333152771,0.0001048734166811
2019-10-02,20.9416667,107.1158333,35.86804444,HaLong-QuangNinh,3.895124387741089,982.5830574035645,8.13114333152771,3.624719465733506e-05
2019-10-09,20.9416667,107.1158333,37.15313333,HaLong-QuangNinh,5.723669052124023,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-10-10,20.9416667,107.1158333,36.02128333,HaLong-QuangNinh,4.140958070755005,982.5830574035645,8.13114333152771,6.974181744358428e-05
2019-10-11,20.9416667,107.1158333,35.2817625,HaLong-QuangNinh,4.5958176612854,982.5830574035645,8.13114333152771,3.5883918935132925e-05
2019-10-12,20.9416667,107.1158333,35.06982083,HaLong-QuangNinh,5.142937278747558,982.5830574035645,8.13114333152771,6.198982280526665e-05
2019-10-13,20.9416667,107.1158333,38.8296375,HaLong-QuangNinh,6.272978496551514,982.5830574035645,8.13114333152771,5.671707185683772e-05
2019-10-14,20.9416667,107.1158333,38.46337917,HaLong-QuangNinh,7.262720394134521,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-10-15,20.9416667,107.1158333,38.67471667,HaLong-QuangNinh,6.607228851318359,982.5830574035645,8.13114333152771,5.945558047130367e-05
2019-10-16,20.9416667,107.1158333,42.57597083,HaLong-QuangNinh,6.954383945465088,982.5830574035645,8.13114333152771,5.1365182116569486e-05
