NO2,wind_speed,road_dens,pp_dens,earth_no2
18.258333,2.098691,5026.744873,289.788510,0.000074
16.770833,2.263549,5026.744873,289.788510,0.000059
13.716667,2.325260,5026.744873,289.788510,0.000059
23.804167,5.212720,5026.744873,289.788510,0.000141
20.695833,3.056746,5026.744873,289.788510,0.000059
19.475000,5.365977,5026.744873,289.788510,0.000072
15.712500,5.080725,5026.744873,289.788510,0.000059
16.404167,3.348858,5026.744873,289.788510,0.000158
18.025000,2.860699,5026.744873,289.788510,0.000059
19.595833,4.829736,5026.744873,289.788510,0.000059
11.433333,4.832747,5026.744873,289.788510,0.000058
13.058333,3.511182,5026.744873,289.788510,0.000067
12.808333,3.614286,5026.744873,289.788510,0.000054
14.283333,3.751290,5026.744873,289.788510,0.000057
12.200000,3.602593,5026.744873,289.788510,0.000064
15.870833,3.115899,5026.744873,289.788510,0.000083
11.275000,2.648783,5026.744873,289.788510,0.000134
18.479167,2.135073,5026.744873,289.788510,0.000116
27.845833,2.023776,5026.744873,289.788510,0.000097
19.991667,2.389897,5026.744873,289.788510,0.000070
16.562500,2.031819,5026.744873,289.788510,0.000112
19.941667,1.782669,5026.744873,289.788510,0.000114
17.666667,1.826963,5026.744873,289.788510,0.000059
11.995833,2.193542,5026.744873,289.788510,0.000059
12.612500,2.524743,5026.744873,289.788510,0.000059
14.154167,2.256162,5026.744873,289.788510,0.000059
10.962500,4.553211,5026.744873,289.788510,0.000156
14.329167,4.689703,5026.744873,289.788510,0.000059
14.841667,3.574407,5026.744873,289.788510,0.000059
15.841667,3.601503,5026.744873,289.788510,0.000059
10.720833,2.140659,5026.744873,289.788510,0.000059
18.516667,2.836079,5026.744873,289.788510,0.000059
24.716667,3.416337,5026.744873,289.788510,0.000150
12.200000,2.096955,5026.744873,289.788510,0.000059
14.083333,6.865831,5026.744873,289.788510,0.000059
15.412500,3.758809,5026.744873,289.788510,0.000059
14.129167,2.433315,5026.744873,289.788510,0.000059
15.187500,1.490683,5026.744873,289.788510,0.000095
17.850000,4.096346,5026.744873,289.788510,0.000059
18.295833,4.091532,5026.744873,289.788510,0.000059
18.221667,3.488939,921.182080,53.725330,0.000059
19.285000,2.860089,921.182080,53.725330,0.000059
19.317083,2.413520,921.182080,53.725330,0.000059
14.087083,2.163535,921.182080,53.725330,0.000059
14.806667,2.670535,921.182080,53.725330,0.000059
11.762083,1.717411,921.182080,53.725330,0.000059
11.728750,3.141514,921.182080,53.725330,0.000059
6.897917,3.831861,921.182080,53.725330,0.000059
6.228333,3.090223,921.182080,53.725330,0.000059
2.040000,1.917106,921.182080,53.725330,0.000059
1.735000,2.499569,921.182080,53.725330,0.000059
13.343750,1.873448,921.182080,53.725330,0.000059
17.043750,2.180057,921.182080,53.725330,0.000059
23.962083,2.276663,921.182080,53.725330,0.000059
22.110417,4.549607,921.182080,53.725330,0.000059
9.612917,3.870488,921.182080,53.725330,0.000059
9.634167,2.794841,921.182080,53.725330,0.000059
12.338750,1.717442,921.182080,53.725330,0.000059
22.280417,1.426461,921.182080,53.725330,0.000059
19.238750,5.303412,921.182080,53.725330,0.000059
8.854167,4.303535,921.182080,53.725330,0.000059
11.306667,2.563258,921.182080,53.725330,0.000059
26.272917,2.005922,921.182080,53.725330,0.000059
26.743750,3.043068,921.182080,53.725330,0.000059
18.618333,2.475008,921.182080,53.725330,0.000059
14.318750,2.284263,921.182080,53.725330,0.000059
21.978333,2.409413,921.182080,53.725330,0.000059
22.818333,3.021383,921.182080,53.725330,0.000108
20.705000,3.383814,921.182080,53.725330,0.000059
13.766667,4.487853,921.182080,53.725330,0.000040
10.467500,4.746989,921.182080,53.725330,0.000059
14.483750,2.602052,921.182080,53.725330,0.000059
11.415000,4.125292,921.182080,53.725330,0.000059
10.318750,3.775030,921.182080,53.725330,0.000059
5.625417,3.441115,921.182080,53.725330,0.000059
6.120833,2.495107,921.182080,53.725330,0.000040
6.323750,5.696387,921.182080,53.725330,0.000042
6.042500,3.427576,921.182080,53.725330,0.000047
9.720417,4.137426,921.182080,53.725330,0.000056
8.552917,4.436632,921.182080,53.725330,0.000109
6.522500,4.854302,921.182080,53.725330,0.000059
5.640833,3.541054,921.182080,53.725330,0.000059
9.248750,3.018452,921.182080,53.725330,0.000059
10.185000,2.983724,921.182080,53.725330,0.000059
10.527500,2.823664,921.182080,53.725330,0.000059
11.000833,3.040983,921.182080,53.725330,0.000059
9.866250,3.305718,921.182080,53.725330,0.000059
8.590417,3.161651,921.182080,53.725330,0.000059
11.850833,3.706235,921.182080,53.725330,0.000065
11.156667,4.378710,921.182080,53.725330,0.000059
11.306667,4.525800,921.182080,53.725330,0.000059
10.141667,4.328602,921.182080,53.725330,0.000098
7.237917,1.731441,921.182080,53.725330,0.000059
7.545417,4.883579,921.182080,53.725330,0.000059
10.366250,1.594448,921.182080,53.725330,0.000059
9.907917,1.489004,921.182080,53.725330,0.000059
11.712917,4.380303,921.182080,53.725330,0.000059
15.728750,4.354670,921.182080,53.725330,0.000059
15.613333,5.108113,921.182080,53.725330,0.000059
13.381667,5.454833,921.182080,53.725330,0.000059
11.180000,4.383638,921.182080,53.725330,0.000059
10.532083,4.301112,921.182080,53.725330,0.000059
13.449583,5.885458,921.182080,53.725330,0.000059
11.176250,4.433334,921.182080,53.725330,0.000059
7.119583,5.585994,921.182080,53.725330,0.000059
7.715833,4.486528,921.182080,53.725330,0.000059
7.092083,3.557919,921.182080,53.725330,0.000059
8.121667,4.270973,921.182080,53.725330,0.000059
9.574583,2.298712,921.182080,53.725330,0.000059
21.135000,2.774986,921.182080,53.725330,0.000070
28.762083,4.308909,921.182080,53.725330,0.000059
24.749167,4.649318,921.182080,53.725330,0.000059
11.468750,3.834794,921.182080,53.725330,0.000059
9.323750,2.366850,921.182080,53.725330,0.000059
12.334167,3.392024,921.182080,53.725330,0.000059
12.034167,4.015193,921.182080,53.725330,0.000059
12.221250,4.790267,921.182080,53.725330,0.000059
14.485417,6.052221,921.182080,53.725330,0.000059
14.141667,6.606393,921.182080,53.725330,0.000059
14.160417,3.680933,921.182080,53.725330,0.000101
13.952083,3.878615,921.182080,53.725330,0.000059
9.849583,5.922064,921.182080,53.725330,0.000059
11.145417,2.880019,921.182080,53.725330,0.000059
10.250417,3.354951,921.182080,53.725330,0.000050
11.110833,5.085247,921.182080,53.725330,0.000059
15.762083,6.384938,921.182080,53.725330,0.000059
8.865833,4.462731,921.182080,53.725330,0.000059
12.152917,3.861259,921.182080,53.725330,0.000059
14.890000,4.958213,921.182080,53.725330,0.000053
12.902917,5.307041,921.182080,53.725330,0.000067
8.860833,4.036695,921.182080,53.725330,0.000059
11.292083,4.504171,921.182080,53.725330,0.000059
10.258333,5.013023,921.182080,53.725330,0.000059
13.115417,3.790828,921.182080,53.725330,0.000059
11.530833,4.512340,921.182080,53.725330,0.000059
10.431250,4.530600,921.182080,53.725330,0.000059
10.131667,5.009306,921.182080,53.725330,0.000059
10.327500,5.880835,921.182080,53.725330,0.000059
12.588333,4.682290,921.182080,53.725330,0.000059
11.355417,4.515672,921.182080,53.725330,0.000043
10.835833,4.052206,921.182080,53.725330,0.000059
10.643333,4.189505,921.182080,53.725330,0.000059
9.980000,5.260299,921.182080,53.725330,0.000059
8.057083,4.021243,921.182080,53.725330,0.000059
6.924583,2.953948,921.182080,53.725330,0.000059
6.626667,2.400689,921.182080,53.725330,0.000059
11.386667,5.593687,921.182080,53.725330,0.000059
12.522917,5.685684,921.182080,53.725330,0.000059
15.851667,4.823516,921.182080,53.725330,0.000104
18.617500,4.140279,921.182080,53.725330,0.000102
13.431667,3.885880,921.182080,53.725330,0.000059
18.967500,4.843440,921.182080,53.725330,0.000075
13.756667,5.235683,921.182080,53.725330,0.000059
16.187917,6.539130,921.182080,53.725330,0.000067
13.043750,4.235347,921.182080,53.725330,0.000059
9.795833,6.314780,921.182080,53.725330,0.000059
13.229583,7.427388,921.182080,53.725330,0.000059
9.795417,5.796576,921.182080,53.725330,0.000059
11.079167,4.941853,921.182080,53.725330,0.000059
14.245833,4.134441,921.182080,53.725330,0.000059
11.497917,3.913486,921.182080,53.725330,0.000059
13.546250,3.942897,921.182080,53.725330,0.000059
11.992917,4.257192,921.182080,53.725330,0.000059
10.112500,5.186003,921.182080,53.725330,0.000059
11.859167,5.070322,921.182080,53.725330,0.000059
12.284167,3.633133,921.182080,53.725330,0.000059
13.674583,4.249805,921.182080,53.725330,0.000059
9.480417,4.349348,921.182080,53.725330,0.000059
8.562500,3.194173,921.182080,53.725330,0.000059
11.535000,3.576078,921.182080,53.725330,0.000059
13.522500,4.657211,921.182080,53.725330,0.000059
13.468750,5.546374,921.182080,53.725330,0.000059
12.707083,5.339776,921.182080,53.725330,0.000059
13.898333,5.182653,921.182080,53.725330,0.000047
15.341250,5.007815,921.182080,53.725330,0.000045
16.307500,4.396179,921.182080,53.725330,0.000063
19.356667,2.574265,921.182080,53.725330,0.000048
18.785417,3.701345,921.182080,53.725330,0.000083
17.761667,2.957197,921.182080,53.725330,0.000065
12.463750,4.803744,921.182080,53.725330,0.000059
14.222500,3.147113,921.182080,53.725330,0.000059
11.627500,4.036228,921.182080,53.725330,0.000059
15.160833,4.442574,921.182080,53.725330,0.000059
13.318750,4.894670,921.182080,53.725330,0.000059
16.873333,5.280622,921.182080,53.725330,0.000056
12.800000,4.455091,921.182080,53.725330,0.000059
11.321667,5.164493,921.182080,53.725330,0.000059
11.022083,4.909192,921.182080,53.725330,0.000059
11.900833,4.203858,921.182080,53.725330,0.000059
12.425000,3.532066,921.182080,53.725330,0.000059
12.134583,2.463741,921.182080,53.725330,0.000059
8.984167,2.671915,921.182080,53.725330,0.000059
11.250417,2.671508,921.182080,53.725330,0.000037
16.397917,2.817714,921.182080,53.725330,0.000059
15.377500,3.059147,921.182080,53.725330,0.000070
14.087917,4.729894,921.182080,53.725330,0.000055
14.567500,4.783658,921.182080,53.725330,0.000093
13.542500,5.527147,921.182080,53.725330,0.000059
12.245417,4.827982,921.182080,53.725330,0.000130
9.130833,4.782545,921.182080,53.725330,0.000043
15.147500,3.400515,921.182080,53.725330,0.000059
11.942917,3.560438,921.182080,53.725330,0.000059
12.066667,2.230595,921.182080,53.725330,0.000062
12.117500,2.271695,921.182080,53.725330,0.000059
9.786250,2.583793,921.182080,53.725330,0.000128
10.561667,2.549645,921.182080,53.725330,0.000059
8.916667,2.253673,921.182080,53.725330,0.000059
13.667917,3.743233,921.182080,53.725330,0.000059
16.645417,5.297751,921.182080,53.725330,0.000059
16.183913,3.312663,921.182080,53.725330,0.000059
17.992083,4.176991,921.182080,53.725330,0.000059
18.290000,4.848102,921.182080,53.725330,0.000044
17.957083,3.771995,921.182080,53.725330,0.000047
14.076667,2.313853,921.182080,53.725330,0.000059
15.262917,4.489042,921.182080,53.725330,0.000059
16.061250,5.307917,921.182080,53.725330,0.000059
12.937500,5.346445,921.182080,53.725330,0.000052
15.139583,2.651426,921.182080,53.725330,0.000052
14.421667,4.324239,921.182080,53.725330,0.000046
13.468333,3.007433,921.182080,53.725330,0.000062
15.616250,4.278006,921.182080,53.725330,0.000059
14.910000,4.440422,921.182080,53.725330,0.000059
14.826250,4.473082,921.182080,53.725330,0.000064
11.422917,6.875964,921.182080,53.725330,0.000059
10.728750,6.987337,921.182080,53.725330,0.000059
12.803750,4.886936,921.182080,53.725330,0.000031
20.943750,6.247888,921.182080,53.725330,0.000059
14.546250,3.057500,921.182080,53.725330,0.000061
14.637917,3.012498,921.182080,53.725330,0.000059
20.381667,3.928252,921.182080,53.725330,0.000059
17.979167,2.198631,921.182080,53.725330,0.000059
26.104167,2.056372,921.182080,53.725330,0.000059
24.685000,3.355622,921.182080,53.725330,0.000037
23.285417,4.393980,921.182080,53.725330,0.000059
21.374583,3.007779,921.182080,53.725330,0.000059
23.326667,2.830500,921.182080,53.725330,0.000059
22.342500,4.769484,921.182080,53.725330,0.000059
23.423750,5.260183,921.182080,53.725330,0.000059
24.495000,3.110785,921.182080,53.725330,0.000059
23.183750,2.204342,921.182080,53.725330,0.000059
23.806250,2.417492,921.182080,53.725330,0.000030
10.912917,3.164884,921.182080,53.725330,0.000061
24.242083,6.539664,921.182080,53.725330,0.000093
34.291250,8.921762,921.182080,53.725330,0.000063
38.102500,8.647659,921.182080,53.725330,0.000059
38.958750,5.569091,921.182080,53.725330,0.000059
42.146667,3.613515,921.182080,53.725330,0.000059
45.384167,4.655546,921.182080,53.725330,0.000059
52.119583,2.207534,921.182080,53.725330,0.000059
53.825417,3.087446,921.182080,53.725330,0.000059
53.706667,3.476302,921.182080,53.725330,0.000070
42.442083,3.727091,921.182080,53.725330,0.000035
47.010000,7.112707,921.182080,53.725330,0.000059
36.349583,6.852544,921.182080,53.725330,0.000059
29.550833,10.738745,921.182080,53.725330,0.000059
32.282917,6.910254,921.182080,53.725330,0.000059
54.345000,5.026606,921.182080,53.725330,0.000059
50.935417,3.504983,921.182080,53.725330,0.000032
60.360833,3.051076,921.182080,53.725330,0.000079
54.629583,1.610534,921.182080,53.725330,0.000059
59.820833,1.899660,921.182080,53.725330,0.000044
89.556250,2.952458,921.182080,53.725330,0.000036
72.209167,3.217608,921.182080,53.725330,0.000055
71.105417,3.645496,921.182080,53.725330,0.000032
68.487917,2.898563,921.182080,53.725330,0.000048
62.030000,2.805524,921.182080,53.725330,0.000030
60.116250,2.840945,921.182080,53.725330,0.000046
53.722500,3.438624,921.182080,53.725330,0.000059
59.160000,3.023113,921.182080,53.725330,0.000059
48.998333,3.506184,921.182080,53.725330,0.000059
58.750833,6.204752,921.182080,53.725330,0.000059
52.486250,7.504173,921.182080,53.725330,0.000059
48.784583,3.091131,921.182080,53.725330,0.000059
50.403750,2.826942,921.182080,53.725330,0.000059
27.886667,5.003639,921.182080,53.725330,0.000059
38.198333,3.247058,921.182080,53.725330,0.000042
25.487083,2.346517,921.182080,53.725330,0.000059
24.085417,3.807666,921.182080,53.725330,0.000059
15.578750,4.550725,921.182080,53.725330,0.000082
9.688333,2.194917,921.182080,53.725330,0.000059
6.738750,5.675151,921.182080,53.725330,0.000037
5.281667,8.946860,921.182080,53.725330,0.000059
7.106250,5.641733,921.182080,53.725330,0.000059
4.421667,2.734170,921.182080,53.725330,0.000059
16.090833,4.860407,921.182080,53.725330,0.000059
21.846250,4.463745,921.182080,53.725330,0.000028
19.412917,3.176728,921.182080,53.725330,0.000059
16.067917,3.374987,921.182080,53.725330,0.000059
12.793750,3.546732,921.182080,53.725330,0.000047
12.406250,2.941373,921.182080,53.725330,0.000059
8.168750,3.067756,921.182080,53.725330,0.000071
8.601250,4.740628,921.182080,53.725330,0.000059
4.346250,6.843135,921.182080,53.725330,0.000059
6.001250,5.170548,921.182080,53.725330,0.000059
9.485000,2.132257,921.182080,53.725330,0.000039
11.479167,2.288507,921.182080,53.725330,0.000036
10.965417,2.064831,921.182080,53.725330,0.000037
10.057500,2.045153,921.182080,53.725330,0.000059
11.548750,1.419748,921.182080,53.725330,0.000059
8.512083,1.555004,921.182080,53.725330,0.000154
6.020417,2.463107,921.182080,53.725330,0.000059
11.578333,2.792417,921.182080,53.725330,0.000059
7.147083,3.094297,921.182080,53.725330,0.000059
8.801250,3.215776,921.182080,53.725330,0.000057
11.997083,3.584564,921.182080,53.725330,0.000042
20.947500,3.179610,921.182080,53.725330,0.000048
27.458750,2.736985,921.182080,53.725330,0.000058
24.449167,2.320181,921.182080,53.725330,0.000046
15.648750,2.283008,921.182080,53.725330,0.000044
22.910833,1.816103,921.182080,53.725330,0.000050
14.065417,1.885948,921.182080,53.725330,0.000046
11.967917,2.183843,921.182080,53.725330,0.000051
12.836667,2.140845,921.182080,53.725330,0.000060
21.868333,3.242448,921.182080,53.725330,0.000059
12.378333,2.146352,921.182080,53.725330,0.000059
20.966250,2.901899,921.182080,53.725330,0.000059
14.532500,2.077426,921.182080,53.725330,0.000059
11.447500,2.631069,921.182080,53.725330,0.000059
8.031667,2.434909,921.182080,53.725330,0.000072
8.926250,3.665097,921.182080,53.725330,0.000059
4.943750,4.028951,921.182080,53.725330,0.000059
13.897500,2.123638,921.182080,53.725330,0.000059
18.918333,2.081388,921.182080,53.725330,0.000036
9.442917,2.248508,921.182080,53.725330,0.000033
8.942917,2.387259,921.182080,53.725330,0.000059
6.838750,3.036483,921.182080,53.725330,0.000059
4.777917,4.224215,921.182080,53.725330,0.000059
4.741250,3.427927,921.182080,53.725330,0.000059
8.901667,2.479829,921.182080,53.725330,0.000072
12.199167,3.921147,921.182080,53.725330,0.000059
6.779167,3.346354,921.182080,53.725330,0.000059
9.978750,1.989663,921.182080,53.725330,0.000065
14.051667,1.765721,921.182080,53.725330,0.000059
16.082083,2.385250,921.182080,53.725330,0.000032
14.707917,4.262276,921.182080,53.725330,0.000033
13.299167,4.419032,921.182080,53.725330,0.000059
7.032083,3.740818,921.182080,53.725330,0.000059
8.891667,2.692996,921.182080,53.725330,0.000059
12.830833,3.453378,921.182080,53.725330,0.000059
13.574167,2.688598,921.182080,53.725330,0.000059
8.704583,4.291312,921.182080,53.725330,0.000059
11.790833,2.886411,921.182080,53.725330,0.000047
17.151250,3.452166,921.182080,53.725330,0.000056
14.076250,3.121932,921.182080,53.725330,0.000059
11.927083,3.058939,921.182080,53.725330,0.000059
8.382083,2.443662,921.182080,53.725330,0.000059
9.320000,3.369824,921.182080,53.725330,0.000059
13.003333,3.472634,921.182080,53.725330,0.000030
22.160417,2.730834,921.182080,53.725330,0.000048
28.255833,1.970167,921.182080,53.725330,0.000073
19.272917,2.884949,921.182080,53.725330,0.000075
20.437500,3.258786,921.182080,53.725330,0.000043
25.403750,2.435677,921.182080,53.725330,0.000089
26.842917,2.845512,921.182080,53.725330,0.000055
26.045417,1.611981,921.182080,53.725330,0.000061
24.749167,2.171843,921.182080,53.725330,0.000059
17.271250,4.283203,921.182080,53.725330,0.000059
12.485417,2.482086,921.182080,53.725330,0.000059
22.383750,2.147912,921.182080,53.725330,0.000156
23.227083,4.021514,921.182080,53.725330,0.000056
19.010833,3.405848,921.182080,53.725330,0.000060
16.598750,4.932498,921.182080,53.725330,0.000059
12.906667,3.346303,921.182080,53.725330,0.000059
13.536667,3.208717,921.182080,53.725330,0.000058
16.701667,2.857240,921.182080,53.725330,0.000113
23.353333,2.022983,921.182080,53.725330,0.000053
21.456250,2.226295,921.182080,53.725330,0.000059
21.109167,2.137655,921.182080,53.725330,0.000071
29.261667,4.260489,921.182080,53.725330,0.000141
22.666667,2.565462,921.182080,53.725330,0.000059
16.437917,4.773047,921.182080,53.725330,0.000073
12.347083,4.206092,921.182080,53.725330,0.000059
17.335417,3.031746,921.182080,53.725330,0.000104
20.798333,2.646608,921.182080,53.725330,0.000059
14.484167,4.023676,921.182080,53.725330,0.000059
13.100833,3.506863,921.182080,53.725330,0.000045
22.634583,3.247305,921.182080,53.725330,0.000062
33.782083,3.778250,921.182080,53.725330,0.000060
31.142917,4.128685,921.182080,53.725330,0.000053
24.800000,3.613102,921.182080,53.725330,0.000052
34.185833,3.276367,921.182080,53.725330,0.000076
37.770417,2.891406,921.182080,53.725330,0.000062
43.521250,2.336887,921.182080,53.725330,0.000075
48.150000,2.018472,921.182080,53.725330,0.000071
49.787500,2.408156,921.182080,53.725330,0.000056
49.395417,2.065775,921.182080,53.725330,0.000079
41.313750,1.560013,921.182080,53.725330,0.000079
57.112917,1.889497,921.182080,53.725330,0.000059
53.135000,2.064130,921.182080,53.725330,0.000059
46.526250,2.462821,921.182080,53.725330,0.000062
38.862500,2.243454,921.182080,53.725330,0.000059
21.566250,4.452817,921.182080,53.725330,0.000059
18.277500,4.122010,921.182080,53.725330,0.000081
17.087083,2.953241,921.182080,53.725330,0.000059
12.755000,3.284355,921.182080,53.725330,0.000059
26.809583,2.426827,921.182080,53.725330,0.000059
17.496667,2.709068,921.182080,53.725330,0.000059
27.447083,2.757478,921.182080,53.725330,0.000159
29.550417,1.827129,921.182080,53.725330,0.000059
27.562917,5.792990,921.182080,53.725330,0.000059
25.766667,2.883568,921.182080,53.725330,0.000059
19.677083,2.099328,921.182080,53.725330,0.000059
16.981739,1.415079,921.182080,53.725330,0.000058
17.541667,3.200005,921.182080,53.725330,0.000059
14.397083,3.625131,921.182080,53.725330,0.000059
5.675000,3.827135,1769.261853,113.928065,0.000059
8.712500,2.949387,1769.261853,113.928065,0.000059
13.470833,2.530473,1769.261853,113.928065,0.000059
14.075000,2.297077,1769.261853,113.928065,0.000059
19.500000,2.835882,1769.261853,113.928065,0.000059
13.300000,1.803410,1769.261853,113.928065,0.000059
11.370417,3.140659,1769.261853,113.928065,0.000059
7.900000,3.972665,1769.261853,113.928065,0.000059
10.412500,3.295021,1769.261853,113.928065,0.000059
9.625000,2.208491,1769.261853,113.928065,0.000059
17.237500,2.595500,1769.261853,113.928065,0.000059
20.066667,2.053903,1769.261853,113.928065,0.000059
13.633333,2.166110,1769.261853,113.928065,0.000059
15.987500,2.381721,1769.261853,113.928065,0.000059
17.497500,4.673983,1769.261853,113.928065,0.000059
9.137500,3.925434,1769.261853,113.928065,0.000059
10.862500,2.968919,1769.261853,113.928065,0.000059
14.666667,1.757798,1769.261853,113.928065,0.000059
43.629167,1.397705,1769.261853,113.928065,0.000059
37.788750,5.535566,1769.261853,113.928065,0.000059
13.134583,4.253212,1769.261853,113.928065,0.000059
15.475000,2.475566,1769.261853,113.928065,0.000059
18.233333,2.114696,1769.261853,113.928065,0.000059
19.145833,3.025313,1769.261853,113.928065,0.000059
22.095833,2.458082,1769.261853,113.928065,0.000059
23.916667,2.415976,1769.261853,113.928065,0.000059
33.683333,2.524197,1769.261853,113.928065,0.000059
14.945833,2.964202,1769.261853,113.928065,0.000119
15.425000,3.142552,1769.261853,113.928065,0.000059
11.791667,4.595937,1769.261853,113.928065,0.000039
15.150000,4.803666,1769.261853,113.928065,0.000059
7.595833,2.726184,1769.261853,113.928065,0.000059
11.550000,4.094713,1769.261853,113.928065,0.000080
13.912500,3.862462,1769.261853,113.928065,0.000059
8.704167,3.424672,1769.261853,113.928065,0.000059
13.808333,2.381604,1769.261853,113.928065,0.000059
9.629167,5.692821,1769.261853,113.928065,0.000041
4.112500,3.453778,1769.261853,113.928065,0.000054
7.116667,4.046126,1769.261853,113.928065,0.000063
6.275000,4.427001,1769.261853,113.928065,0.000109
5.866667,4.863860,1769.261853,113.928065,0.000059
7.179167,3.529276,1769.261853,113.928065,0.000059
17.308333,2.853860,1769.261853,113.928065,0.000059
12.883333,3.063922,1769.261853,113.928065,0.000059
5.554167,2.939694,1769.261853,113.928065,0.000059
10.916667,2.921526,1769.261853,113.928065,0.000059
10.008333,3.274377,1769.261853,113.928065,0.000059
12.975000,3.405157,1769.261853,113.928065,0.000059
13.820833,3.771222,1769.261853,113.928065,0.000068
19.450000,4.213030,1769.261853,113.928065,0.000059
20.604167,4.440729,1769.261853,113.928065,0.000059
17.075000,4.405913,1769.261853,113.928065,0.000105
13.962500,1.732495,1769.261853,113.928065,0.000059
7.725000,5.018787,1769.261853,113.928065,0.000059
5.570833,1.424938,1769.261853,113.928065,0.000059
10.150000,1.441044,1769.261853,113.928065,0.000059
23.033333,4.407874,1769.261853,113.928065,0.000059
26.391667,4.339764,1769.261853,113.928065,0.000059
24.320833,5.145658,1769.261853,113.928065,0.000059
17.566667,5.411732,1769.261853,113.928065,0.000059
15.204167,4.281615,1769.261853,113.928065,0.000059
12.325000,4.438004,1769.261853,113.928065,0.000059
11.612500,6.085237,1769.261853,113.928065,0.000059
14.320833,4.515600,1769.261853,113.928065,0.000059
11.416667,5.621469,1769.261853,113.928065,0.000059
10.900417,4.577346,1769.261853,113.928065,0.000059
15.972917,3.732518,1769.261853,113.928065,0.000059
28.091667,4.365073,1769.261853,113.928065,0.000059
29.583333,2.332561,1769.261853,113.928065,0.000059
23.416667,2.941463,1769.261853,113.928065,0.000086
24.079167,4.241021,1769.261853,113.928065,0.000059
19.462500,4.813003,1769.261853,113.928065,0.000059
20.775000,3.758336,1769.261853,113.928065,0.000059
20.437500,2.323935,1769.261853,113.928065,0.000059
10.979167,3.453682,1769.261853,113.928065,0.000059
13.842917,3.929714,1769.261853,113.928065,0.000059
26.866667,4.716411,1769.261853,113.928065,0.000059
41.945833,6.121364,1769.261853,113.928065,0.000059
35.650000,6.570361,1769.261853,113.928065,0.000059
19.654167,3.822806,1769.261853,113.928065,0.000102
19.212500,3.838516,1769.261853,113.928065,0.000085
17.312500,6.003020,1769.261853,113.928065,0.000059
15.737500,2.829246,1769.261853,113.928065,0.000059
13.004583,3.430662,1769.261853,113.928065,0.000051
16.405833,5.029489,1769.261853,113.928065,0.000059
21.525000,6.348997,1769.261853,113.928065,0.000059
15.216667,4.431281,1769.261853,113.928065,0.000059
17.750000,3.833966,1769.261853,113.928065,0.000059
12.308333,4.938094,1769.261853,113.928065,0.000052
13.516667,5.400224,1769.261853,113.928065,0.000070
19.833333,4.440292,1769.261853,113.928065,0.000059
23.012500,4.528541,1769.261853,113.928065,0.000059
16.116667,4.851956,1769.261853,113.928065,0.000059
24.141667,3.800382,1769.261853,113.928065,0.000059
30.925000,4.305458,1769.261853,113.928065,0.000059
31.529167,4.528481,1769.261853,113.928065,0.000059
17.545833,4.942736,1769.261853,113.928065,0.000059
18.337500,5.803173,1769.261853,113.928065,0.000059
11.950000,4.686506,1769.261853,113.928065,0.000059
16.133333,4.734230,1769.261853,113.928065,0.000043
21.808333,3.932658,1769.261853,113.928065,0.000059
19.208333,4.199081,1769.261853,113.928065,0.000059
16.633333,5.216782,1769.261853,113.928065,0.000059
14.354583,4.021265,1769.261853,113.928065,0.000059
15.920833,3.032104,1769.261853,113.928065,0.000059
16.875833,2.378061,1769.261853,113.928065,0.000059
23.100000,5.659935,1769.261853,113.928065,0.000059
20.412500,5.756115,1769.261853,113.928065,0.000059
15.837500,4.470999,1769.261853,113.928065,0.000109
16.658333,4.099824,1769.261853,113.928065,0.000101
15.512917,3.963048,1769.261853,113.928065,0.000059
17.758333,5.105176,1769.261853,113.928065,0.000082
17.937917,5.491824,1769.261853,113.928065,0.000059
16.255000,6.658278,1769.261853,113.928065,0.000092
16.216667,4.371733,1769.261853,113.928065,0.000059
19.129167,6.267340,1769.261853,113.928065,0.000059
17.325000,7.397719,1769.261853,113.928065,0.000059
25.616667,5.838609,1769.261853,113.928065,0.000059
32.800000,4.946193,1769.261853,113.928065,0.000059
19.433333,4.167094,1769.261853,113.928065,0.000059
11.287500,3.809154,1769.261853,113.928065,0.000059
15.858333,3.955834,1769.261853,113.928065,0.000059
37.875000,4.272910,1769.261853,113.928065,0.000059
29.570833,5.144566,1769.261853,113.928065,0.000059
22.308333,5.103973,1769.261853,113.928065,0.000059
33.558333,3.713117,1769.261853,113.928065,0.000059
27.095833,4.273534,1769.261853,113.928065,0.000059
20.870833,4.437410,1769.261853,113.928065,0.000059
12.945833,3.300798,1769.261853,113.928065,0.000059
27.787500,3.522830,1769.261853,113.928065,0.000059
31.329167,4.635108,1769.261853,113.928065,0.000059
19.445833,5.421874,1769.261853,113.928065,0.000059
20.175000,5.316044,1769.261853,113.928065,0.000059
24.483333,5.212159,1769.261853,113.928065,0.000047
24.433333,5.063490,1769.261853,113.928065,0.000077
22.733333,4.442307,1769.261853,113.928065,0.000063
17.254167,3.013298,1769.261853,113.928065,0.000048
15.762500,3.929949,1769.261853,113.928065,0.000088
16.908333,3.050363,1769.261853,113.928065,0.000073
22.291667,5.193183,1769.261853,113.928065,0.000059
25.970833,3.140145,1769.261853,113.928065,0.000059
24.658333,3.959475,1769.261853,113.928065,0.000059
23.604167,4.462427,1769.261853,113.928065,0.000059
24.475000,4.839421,1769.261853,113.928065,0.000059
17.354167,5.258106,1769.261853,113.928065,0.000059
20.300000,4.516019,1769.261853,113.928065,0.000059
